id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
71343,2e-06,udp,-,INT,2,0,1118,0,500000.0013,254,0,2236000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,559,0,0,0,3,2,2,2,1,2,0,0,0,35,2,0,Normal,0
39653,0.005547,tcp,-,FIN,24,20,2158,1918,7751.937851,31,29,2983955.25,2629168.75,6,5,0.241174,0.256579,14.325903,15.660925,255,3527120692,1377818542,255,0.000639,0.000537,0.000102,90,96,0,0,9,0,2,1,1,1,0,0,0,2,8,0,Normal,0
43155,1.1e-05,udp,-,INT,2,0,1624,0,90909.0902,254,0,590545472.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,812,0,0,0,3,2,1,1,1,2,0,0,0,1,2,0,Normal,0
72697,2.065951,tcp,-,FIN,10,8,570,354,8.228656,254,252,1986.494263,1200.415649,2,1,222.617778,273.191844,12826.40073,451.002437,255,76431553,4127180333,255,0.260817,0.153607,0.10721,57,44,0,0,3,1,1,1,1,2,0,0,0,1,3,0,Normal,0
3312,8e-06,fc,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Exploits,1
12,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.712,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
19634,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,52,2,43,43,25,52,0,0,0,43,52,0,Generic,1
63303,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,9,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
64501,0.26467,tcp,-,FIN,10,8,850,3168,64.230926,62,252,23123.13281,83787.35156,2,2,29.407778,35.189145,1497.144905,55.916473,255,3106612300,707436963,255,0.035178,0.017338,0.01784,85,396,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
29574,1.027876,tcp,http,FIN,12,18,1580,10168,28.213519,31,29,11277.625,74748.3125,3,5,93.411912,60.431057,9596.335169,7728.637065,255,4142056768,1993542859,255,0.000678,0.000544,0.000134,132,565,1,0,4,0,1,1,1,1,0,0,1,2,3,0,Normal,0
49948,1.1e-05,udp,-,INT,2,0,104,0,90909.0902,254,0,37818180.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,1,1,1,0,0,0,1,6,0,Fuzzers,1
58309,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
49378,59.971622,tcp,-,CON,1082,7090,46794,9554162,136.247773,62,252,6236.416016,1274311.375,6,3545,55.478019,8.440507,2900.018487,1111.739829,255,7739989,642190703,255,0.123538,0.044523,0.079015,43,1348,0,0,1,3,1,1,1,1,0,0,0,1,1,0,DoS,1
63808,0.485159,tcp,-,FIN,10,8,812,1170,35.040058,62,252,12053.78027,16885.18555,2,2,53.906556,57.579145,2658.568724,82.789734,255,2549066351,3415867044,255,0.140623,0.081278,0.059345,81,146,0,0,7,1,1,1,1,1,0,0,0,2,5,0,Analysis,1
26204,0.010024,tcp,-,FIN,36,38,2334,16290,7282.521977,31,29,1811652.0,12659218.0,7,12,0.275457,0.254027,16.436767,15.652805,255,3697412698,3697722665,255,0.000772,0.000614,0.000158,65,429,0,0,5,0,5,1,1,1,0,0,0,5,7,0,Normal,0
50471,7e-06,ipip,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,Fuzzers,1
59188,6e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,4,4,5,0,0,0,12,10,0,DoS,1
13161,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic,1
12272,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,26,26,11,39,0,0,0,27,39,0,Generic,1
77225,1.93444,tcp,-,FIN,16,10,2178,556,12.923637,254,252,8444.821289,2071.91748,5,3,127.649006,199.16,7824.382083,296.606594,255,1418184430,3490451812,255,0.209541,0.141997,0.067544,136,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
11444,0.361755,tcp,-,FIN,10,6,708,268,41.464526,254,252,14108.99609,4953.628418,2,1,34.530444,58.524801,1849.958064,75.221344,255,388831728,713429760,255,0.118825,0.069126,0.049699,71,45,0,0,6,1,1,1,1,1,0,0,0,3,1,0,DoS,1
15510,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,25,25,25,43,0,0,0,25,43,0,Generic,1
67085,1.563114,tcp,ftp,FIN,14,12,660,682,15.993715,254,252,3137.327148,3203.86084,3,4,120.192151,132.958641,6385.488817,179.597234,255,1882683768,4274749409,255,0.157521,0.10056,0.056961,47,57,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
2912,9e-06,encap,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,11,5,0,DoS,1
6863,3e-06,sep,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Exploits,1
38316,0.001805,udp,-,CON,4,4,528,304,3878.116328,31,29,1755124.625,1010526.313,0,0,0.454,0.243667,0.634276,0.334713,0,0,0,0,0.0,0.0,0.0,132,76,0,0,11,0,5,1,1,3,0,0,0,3,10,0,Normal,0
28344,0.016132,tcp,-,FIN,16,18,1540,1644,2045.6235,31,29,716092.1875,770146.25,4,4,1.054,0.921824,70.13546,1.682966,255,3850194678,1707006502,255,0.000584,0.000457,0.000127,96,91,0,0,14,0,3,3,1,3,0,0,0,6,5,0,Normal,0
41914,1.245918,tcp,-,FIN,10,10,608,646,15.249799,254,252,3518.69043,3737.003418,2,3,138.339,124.177781,7570.171866,170.633922,255,2388163326,520143011,255,0.233684,0.128317,0.105367,61,65,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
73474,0.639954,tcp,-,FIN,10,8,660,354,26.564411,254,252,7425.53418,3875.278809,2,1,69.655,78.441141,4335.496262,141.243469,255,2903874123,2708454069,255,0.174941,0.090862,0.084079,66,44,0,0,6,1,1,1,1,4,0,0,0,3,4,0,Normal,0
8701,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
7689,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,Exploits,1
10773,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
60290,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,5,8,0,Generic,1
53764,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,7,7,3,7,0,0,0,11,10,0,Generic,1
80599,0.688361,tcp,-,FIN,10,6,2516,268,21.790892,254,252,26323.39844,2603.285156,2,1,73.526444,117.644,3741.647028,175.656359,255,2722319379,1459926558,255,0.178849,0.100133,0.078716,252,45,0,0,9,1,1,1,1,4,0,0,0,2,4,0,Normal,0
68948,9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,4,1,1,5,0,0,0,3,6,0,Normal,0
61305,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,3,7,0,0,0,7,14,0,Generic,1
69735,0.759319,tcp,-,CON,6,2,1012,86,9.218787,62,252,8892.178711,453.037506,2,1,151.8638,0.007,10075.78405,0.0,255,3918761436,1973036062,255,0.710894,0.5017,0.209194,169,43,0,0,10,3,1,1,1,8,0,0,0,2,8,0,Normal,0
9550,0.475954,tcp,http,FIN,14,44,958,51939,119.759474,62,252,14959.42871,853174.875,2,20,36.611847,10.474093,2119.710246,1295.145648,255,4220997842,3074676205,255,0.069376,0.022108,0.047268,68,1180,1,24836,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
19908,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,23,23,23,28,0,0,0,23,28,0,Generic,1
53107,1.459545,tcp,http,FIN,22,83,1326,101899,71.255082,62,252,6939.148926,551799.375,2,39,69.502146,17.150525,3622.938446,2418.566097,255,2911943521,409346941,255,0.168016,0.052154,0.115862,60,1228,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
62077,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,1,1,1,1,0,0,0,1,12,0,Generic,1
16261,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,18,18,18,36,0,0,0,18,36,0,Generic,1
53919,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,2,2,2,2,0,0,0,2,6,0,Generic,1
34343,0.438022,tcp,-,FIN,42,34,3022,17186,171.224281,31,29,53896.83594,304660.5,8,11,10.683463,13.248818,1104.270411,36.630445,255,1052116143,1052468148,255,0.000829,0.000671,0.000158,72,505,0,0,4,0,3,1,1,1,0,0,0,1,9,0,Normal,0
56730,3e-06,ipx-n-ip,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,7,13,0,Backdoor,1
67703,1.541452,tcp,-,FIN,10,8,2530,354,11.028562,254,252,11817.42871,1608.872681,2,1,171.166444,207.106719,10267.94415,287.130156,255,1039302046,393569479,255,0.189807,0.091699,0.098108,253,44,0,0,3,1,1,1,1,1,0,0,0,3,1,0,Normal,0
2929,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,Exploits,1
19233,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,27,27,17,38,0,0,0,27,38,0,Generic,1
6342,0.358503,tcp,ftp-data,FIN,8,16,364,12934,64.155667,62,252,7118.489746,270591.875,1,6,51.214715,22.926667,3423.530138,2518.335945,255,2446745785,741342716,255,0.064026,0.011056,0.05297,46,808,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
11785,0.564732,tcp,ftp-data,FIN,8,8,364,676,26.561271,62,252,4518.95752,8386.27832,1,2,80.676,73.04357,5565.867861,156.610359,255,1652623440,2983050233,255,0.095996,0.048527,0.047469,46,85,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
33740,0.006596,tcp,-,FIN,18,18,4560,2456,5306.246263,31,29,5223772.0,2813826.5,7,7,0.368529,0.355471,18.449429,0.539385,255,2766210097,2765450652,255,0.000711,0.000548,0.000163,253,136,0,0,5,0,9,1,1,3,0,0,0,3,12,0,Normal,0
51827,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,1,1,1,1,0,0,0,2,7,0,Generic,1
19728,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,18,18,18,35,0,0,0,19,35,0,Generic,1
8179,2.040396,tcp,pop3,FIN,28,70,1310,69606,47.539792,62,252,4955.900879,269014.4375,7,33,75.570225,27.801115,3776.356232,2262.729405,255,3451916319,1760595216,255,0.194025,0.112612,0.081413,47,994,0,0,1,1,1,1,1,1,0,0,0,7,1,0,Exploits,1
79211,0.735602,tcp,-,FIN,14,6,8834,268,25.829184,254,252,89211.28125,2436.099854,4,1,42.033845,121.751,2732.277121,149.194547,255,699348810,1752820415,255,0.203024,0.126846,0.076178,631,45,0,0,7,1,1,1,1,5,0,0,0,3,5,0,Normal,0
45845,0.821905,tcp,-,FIN,10,8,564,354,20.683655,254,252,4944.610352,3017.380371,2,1,91.297778,111.15457,6358.983478,152.15875,255,2717140364,3316304066,255,0.071868,0.043812,0.028056,56,44,0,0,7,1,2,1,1,1,0,0,0,3,4,0,Reconnaissance,1
77252,1.166547,tcp,-,FIN,16,12,1548,642,23.145232,254,252,9957.59375,4039.271729,8,4,7367.057186,9821.045,922776.5065,32243.938,255,3947632964,1112680136,255,0.120631,0.053688,0.066943,97,54,0,0,5,1,2,2,2,4,0,0,0,3,4,0,Normal,0
59114,1.1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,11,12,0,DoS,1
4735,0.168584,tcp,http,FIN,10,6,812,268,88.976413,254,252,34688.9375,10629.71582,2,1,17.756667,28.6276,942.905867,45.395676,255,3165759530,649995652,255,0.068767,0.025439,0.043328,81,45,1,0,1,1,2,1,1,2,0,0,1,2,1,0,Exploits,1
78919,1.092317,tcp,-,FIN,10,8,770,354,15.563248,254,252,5075.449707,2270.40332,2,1,117.83,145.825859,7289.131154,219.82325,255,3548372853,2586941231,255,0.117346,0.071533,0.045813,77,44,0,0,4,1,2,2,1,2,0,0,0,2,5,0,Normal,0
6575,8e-06,secure-vmtp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
40155,1.2758,tcp,-,FIN,122,126,7818,15828,193.604015,31,29,48622.04297,98466.84375,30,32,10.540859,10.202232,675.96663,666.736439,255,4265195565,4262002523,255,0.000641,0.000518,0.000123,64,126,0,0,9,0,3,1,1,2,0,0,0,3,5,0,Normal,0
33048,0.036171,udp,-,CON,4,4,520,304,193.525197,31,29,86256.94531,50427.13672,0,0,7.01,7.681333,9.898081,10.851732,0,0,0,0,0.0,0.0,0.0,130,76,0,0,12,0,2,1,1,1,0,0,0,2,5,0,Normal,0
67613,2.103915,tcp,ftp,FIN,14,12,694,682,11.882609,254,252,2452.570557,2380.324219,4,4,155.874846,175.496906,9008.726598,254.410328,255,2960368415,2532958805,255,0.350541,0.173444,0.177097,50,57,0,0,3,1,2,2,2,3,0,0,0,3,3,0,Normal,0
73169,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,2,0,0,0,1,2,0,Normal,0
44394,0.753428,tcp,-,FIN,10,6,910,268,19.909003,254,252,8696.25293,2378.462158,2,1,83.613556,132.665203,4333.374661,208.906,255,1886648091,2392483690,255,0.17372,0.090092,0.083628,91,45,0,0,7,1,1,1,1,1,0,0,0,2,3,0,Fuzzers,1
74861,0.969431,tcp,http,FIN,10,10,824,1266,19.599126,62,252,6123.179688,9407.580078,2,2,107.714556,101.564781,7271.866054,160.979766,255,3911520900,892576587,255,0.127928,0.054628,0.0733,82,127,1,134,3,1,3,3,3,3,0,0,9,4,3,0,Normal,0
40904,0.868553,tcp,-,FIN,10,6,2516,268,17.270104,254,252,20862.28516,2063.20166,2,1,93.641,153.981594,4907.145505,259.614234,255,3422488627,1768184945,255,0.194184,0.098642,0.095542,252,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
46927,1.2e-05,udp,-,INT,2,0,1002,0,83333.33039,254,0,334000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,501,0,0,0,29,2,10,10,1,10,0,0,0,10,29,0,Fuzzers,1
52692,0.481149,tcp,-,FIN,10,6,1526,268,31.175375,254,252,22845.31445,3724.418213,2,1,53.461,76.557,2736.297906,105.526547,255,2608645421,451115479,255,0.163626,0.097646,0.06598,153,45,0,0,10,1,2,2,1,2,0,0,0,3,3,0,Fuzzers,1
54908,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,3,2,2,3,0,0,0,3,9,0,Generic,1
49994,0.523604,tcp,-,FIN,10,8,1418,2156,32.467286,254,252,19510.92969,28830.94922,2,2,58.178222,65.053,3171.783785,78.265172,255,3613022344,1376540842,255,0.108826,0.06749,0.041336,142,270,0,0,8,1,1,1,1,1,0,0,0,8,1,0,Generic,1
82298,0.995272,tcp,-,FIN,10,6,534,268,15.071257,254,252,3866.279785,1800.512817,2,1,108.622111,189.691594,6771.997103,322.22375,255,2266247355,2283185846,255,0.098251,0.046804,0.051447,53,45,0,0,3,1,4,1,1,1,0,0,0,1,4,0,Normal,0
26607,0.018911,tcp,-,FIN,16,18,1540,1644,1745.016097,31,29,610861.375,656972.125,4,4,1.239733,1.151375,74.829283,2.403282,255,590812709,595195834,255,0.000814,0.000487,0.000327,96,91,0,0,10,0,11,5,1,6,0,0,0,7,12,0,Normal,0
15291,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,18,18,18,33,0,0,0,18,33,0,Generic,1
56277,3e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,Exploits,1
18058,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,27,25,25,28,0,0,0,26,25,0,Generic,1
79677,0.386711,tcp,-,FIN,10,6,656,268,38.788656,254,252,12226.18457,4633.95166,2,1,42.967889,48.516199,2192.450243,86.115016,255,1732984061,2595849053,255,0.153878,0.12041,0.033468,66,45,0,0,8,1,2,2,1,8,0,0,0,2,8,0,Normal,0
46444,0.706826,tcp,smtp,FIN,16,16,988,1312,43.858038,254,252,10491.97461,13921.38965,5,6,47.121733,43.944801,2232.35888,51.382254,255,3112572428,222455251,255,0.053883,0.007312,0.046571,62,82,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Generic,1
61405,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,7,7,3,7,0,0,0,7,18,0,Generic,1
5722,3e-06,iso-tp4,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,4,0,0,0,3,4,0,Exploits,1
12052,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,45,2,19,19,8,45,0,0,0,19,45,0,Generic,1
19501,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,25,25,25,34,0,0,0,25,34,0,Generic,1
74598,1.000763,tcp,-,FIN,10,6,534,268,14.988563,254,252,3845.065918,1790.633667,2,1,111.195889,161.928594,5839.719316,296.752781,255,1352727392,4077782883,255,0.237834,0.14641,0.091424,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
70342,1.011801,tcp,-,FIN,10,8,534,354,16.801723,254,252,3803.119385,2451.074951,2,1,112.422333,129.589711,6241.781056,254.845516,255,2169649134,2502133903,255,0.176127,0.08287,0.093257,53,44,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Normal,0
64768,1.994918,tcp,-,FIN,24,20,4993,1828,21.554771,254,252,19188.75781,6965.699707,9,8,86.735567,98.170367,4601.1766,121.04225,255,45158665,3686074590,255,0.24446,0.114508,0.129952,208,91,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
61064,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,3,3,3,3,0,0,0,3,12,0,Generic,1
41135,0.405974,tcp,-,CON,6,2,998,86,17.242483,62,252,16395.13867,847.34491,2,1,81.1948,0.007,4101.868466,0.0,255,1119700679,2701565839,255,0.232637,0.11998,0.112657,166,43,0,0,4,3,2,2,1,3,0,0,0,3,3,0,Normal,0
19179,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,15,15,15,27,0,0,0,15,27,0,Generic,1
74615,1.189615,tcp,-,FIN,10,8,534,354,14.290337,254,252,3234.659912,2084.708008,2,1,128.778111,148.488578,7162.379487,251.077687,255,3693640737,2452867885,255,0.258091,0.150192,0.107899,53,44,0,0,4,1,2,2,1,4,0,0,0,2,4,0,Normal,0
22060,3.3e-05,udp,dns,INT,2,0,114,0,30303.03007,254,0,13818182.0,0.0,0,0,0.033,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,25,25,25,29,0,0,0,26,29,0,Generic,1
55997,3e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,Backdoor,1
41740,1.361632,tcp,-,FIN,10,8,534,354,12.485018,254,252,2826.020508,1821.343872,2,1,151.292444,181.444141,8364.798411,285.5865,255,2885735636,4148584370,255,0.15563,0.090755,0.064875,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
59407,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,4,7,0,0,0,8,7,0,Generic,1
43193,4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,33,2,12,12,1,34,0,0,0,13,33,0,Normal,0
50892,0.857924,tcp,-,FIN,26,6,25256,726,36.133737,254,252,5641.525391,226453.625,10,2,30.70416,171.584797,3398.733692,210.523438,255,1310122823,2694079950,255,0.0,0.0,0.0,971,121,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
43620,1.078538,tcp,http,FIN,10,8,814,1066,15.762079,62,252,5436.990234,6920.47998,2,2,119.837556,140.091859,6864.409615,273.232719,255,2965674203,3636180493,255,0.130857,0.064283,0.066574,81,133,1,131,2,1,2,1,1,2,0,0,1,1,2,0,Normal,0
61029,0.296096,tcp,-,FIN,12,8,1562,412,64.168378,254,252,38690.15625,9753.59375,3,2,24.961363,40.959145,1311.98538,54.433625,255,3002730682,3021247250,255,0.040359,0.009363,0.030996,130,52,0,0,1,1,3,1,1,1,0,0,0,1,1,0,Exploits,1
64401,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,5,3,3,3,0,0,0,3,7,0,Generic,1
76910,0.544092,tcp,-,FIN,10,6,588,268,27.568867,254,252,7792.799805,3293.560547,2,1,60.454667,82.749203,2933.551865,123.597039,255,3830017309,756084256,255,0.152664,0.103354,0.04931,59,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Normal,0
30304,0.035006,tcp,-,FIN,48,50,2958,32368,2770.953425,31,29,662057.875,7249271.0,7,18,0.737404,0.701184,50.810528,46.706568,255,3251553922,3251877441,255,0.000798,0.000637,0.000161,62,647,0,0,15,0,4,1,1,1,0,0,0,4,6,0,Normal,0
11551,0.591744,tcp,smtp,FIN,12,12,1086,796,38.868159,254,252,13465.28223,9869.132812,3,4,53.794909,49.110547,3099.330448,74.787516,255,1550691754,2502544899,255,0.082799,0.038596,0.044203,91,66,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9556,5.294557,tcp,http,FIN,64,356,3088,473931,79.137875,62,252,4593.396484,714091.8125,2,176,84.038428,14.741713,4063.134414,1786.515604,255,3782640244,2716889649,255,0.13153,0.061241,0.070289,48,1331,1,229577,2,1,2,1,1,5,0,0,1,2,1,0,Exploits,1
